Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,Trend_Score,First_Seen,Last_Seen
Fivetran,Staff Software Engineer - ETL Platform,https://www.fivetran.com/careers/job?gh_jid=7487101003,USA - New York,2026-03-23,4,Engineering,Principal/Staff,ETL/Connectors,ETL/Integration,"[""ETL/Integration""]",ETL,"[""ETL""]",15.5,1.0,2026-03-26,2026-03-27
Fivetran,Staff Technical Writer,https://www.fivetran.com/careers/job?gh_jid=7617264003,"Novi Sad, South Bačka, Serbia, EMEA",2026-03-24,3,Engineering,Principal/Staff,ETL/Connectors,Developer Tools,"[""Developer Tools""]",,[],5.5,1.0,2026-03-26,2026-03-27
Fivetran,Staff Technical Writer,https://www.fivetran.com/careers/job?gh_jid=7498409003,"Bengaluru, Karnataka, India, APAC",2026-03-23,4,Engineering,Principal/Staff,ETL/Connectors,Developer Tools,"[""Developer Tools""]",,[],7.5,1.0,2026-03-26,2026-03-27
Fivetran,Strategic Finance Analyst,https://www.fivetran.com/careers/job?gh_jid=7663580003,"Oakland, California, United States, AMER",2026-03-23,4,Finance,Mid,ETL/Connectors,Corporate Functions,"[""Corporate Functions""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",5.8,0.0,2026-03-26,2026-03-27
Fivetran,Strategic SI Partner Development Manager,https://www.fivetran.com/careers/job?gh_jid=7654642003,"Minnesota, United States, AMER",2026-03-24,3,Operations,Manager,ETL/Connectors,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",6.5,0.0,2026-03-27,2026-03-27
Fivetran,Strategic SI Partner Development Manager,https://www.fivetran.com/careers/job?gh_jid=7653199003,"Colorado, United States, AMER",2026-03-24,3,Operations,Manager,ETL/Connectors,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",6.5,0.0,2026-03-27,2026-03-27
Fivetran,Strategic SI Partner Development Manager,https://www.fivetran.com/careers/job?gh_jid=7653205003,"New York, United States, AMER",2026-03-24,3,Operations,Manager,ETL/Connectors,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",6.5,0.0,2026-03-26,2026-03-27
Fivetran,Support Account Manager - Escalations & Account Support,https://www.fivetran.com/careers/job?gh_jid=7668150003,"Dublin, Dublin, Ireland, EMEA",2026-03-23,4,Sales,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,0.0,2026-03-26,2026-03-27
Fivetran,Support Account Manager - Escalations & Account Support,https://www.fivetran.com/careers/job?gh_jid=7668663003,"India, APAC",2026-03-25,2,Sales,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",6.5,0.0,2026-03-26,2026-03-27
Fivetran,Talent Acquisition Coordinator,https://www.fivetran.com/careers/job?gh_jid=7634827003,"Denver, Colorado, United States, AMER",2026-03-24,3,Design,Mid,ETL/Connectors,Product Management,"[""Product Management""]",,[],5.8,0.0,2026-03-26,2026-03-27
Fivetran,Talent Acquisition Sourcer - Product & Engineering,https://www.fivetran.com/careers/job?gh_jid=7616793003,"Oakland, California, United States, AMER",2026-03-24,3,Engineering,Mid,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",PRODUCT,"[""PRODUCT"", ""ENGINEERING""]",7.8,0.0,2026-03-26,2026-03-27
Fivetran,Technical Product Owner,https://www.fivetran.com/careers/job?gh_jid=7597520003,"Bengaluru, Karnataka, India, APAC",2026-03-23,4,Product,Mid,ETL/Connectors,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT""]",5.8,0.0,2026-03-26,2026-03-27
Fivetran,Web Growth Marketing Manager,https://www.fivetran.com/careers/job?gh_jid=7674615003,"Denver, Colorado, United States, AMER",2026-03-25,2,Marketing,Manager,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",MANAGEMENT,"[""MANAGEMENT""]",8.5,0.0,2026-03-26,2026-03-27
Matillion,AI Data Scientist,https://jobs.lever.co/matillion/bbe33696-3659-4202-8542-6f2ae4d37564,Manchester,2026-03-04,23,AI/ML & Vector,Mid,ETL/Connectors,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI""]",7.8,2.0,2026-03-25,2026-03-27
Matillion,Principal Performance Engineer,https://jobs.lever.co/matillion/d7d24efb-a115-4baa-9535-febd85d2c370,Hyderabad,2025-12-08,109,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",7.5,1.0,2026-03-25,2026-03-27
Matillion,Product Analytics Lead,https://jobs.lever.co/matillion/5475bef9-ba9a-4660-a737-c1197038e7e1,Manchester,2026-03-23,4,Data/Analytics,Senior,ETL/Connectors,Analytics / BI,"[""Analytics / BI""]",PRODUCT,"[""PRODUCT"", ""ANALYTICS"", ""SQL"", ""MANAGEMENT""]",4.5,1.0,2026-03-25,2026-03-27
Matillion,Product Designer,https://jobs.lever.co/matillion/90a1460c-5ca5-4312-bc6b-9e17a3143d40,Manchester,2026-03-17,10,Design,Mid,ETL/Connectors,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT""]",3.8,0.0,2026-03-25,2026-03-27
Matillion,Sales Enablement Manager,https://jobs.lever.co/matillion/dd043faa-7a69-41d0-bc52-f93f1fde7180,Manchester,2026-03-13,14,Sales,Manager,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,0.0,2026-03-25,2026-03-27
Matillion,"Senior Manager, AI-Enabled IT",https://jobs.lever.co/matillion/256aaa8d-3ba9-4eca-8900-9dc29c9db8d6,Manchester,2026-02-13,42,Operations,Senior,ETL/Connectors,Corporate Functions,"[""Corporate Functions""]",ML,"[""ML"", ""AI"", ""PYTHON"", ""SQL"", ""MANAGEMENT""]",4.5,3.0,2026-03-25,2026-03-27
Matillion,Senior Product Manager,https://jobs.lever.co/matillion/7f79b67f-ddbd-4526-9c70-0b2bf175e9c2,Manchester,2026-02-25,30,Product,Senior,ETL/Connectors,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""MANAGEMENT""]",4.5,1.0,2026-03-25,2026-03-27
Matillion,Senior Staff Software Engineer,https://jobs.lever.co/matillion/aef0cd87-6885-4a30-9e53-aee671edddd6,Manchester,2026-03-06,21,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",7.5,1.0,2026-03-25,2026-03-27
Matillion,Senior Staff Software Engineer - FrontEnd,https://jobs.lever.co/matillion/f559c761-16c5-498e-951d-e3f8ff31743a,Manchester,2026-03-20,7,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",7.5,1.0,2026-03-25,2026-03-27
Matillion,Staff Software Engineer - Java,https://jobs.lever.co/matillion/ce59939a-1ad1-4d70-9a33-57f142294073,Hyderabad,2025-04-18,343,Engineering,Principal/Staff,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",JAVA,"[""JAVA""]",7.5,1.0,2026-03-25,2026-03-27
MongoDB,Associate Technical Services Engineer I location Dublin suitcase Full-time chevron-right,https://www.mongodb.com/careers/job/?gh_jid=7547561,,,,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.3,0.0,2026-03-25,2026-03-27
MongoDB,Associate Technical Services Engineer II,https://www.mongodb.com/careers/job/?gh_jid=7711160,Toronto,,,Engineering,Entry,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",5.8,0.0,2026-03-26,2026-03-27
MongoDB,Associate Technical Services Engineer II location Dublin suitcase Full-time chevron-right,https://www.mongodb.com/careers/job/?gh_jid=7721092,,,,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.3,0.0,2026-03-25,2026-03-27
MongoDB,"Director of Engineering, Query Optimization location Dublin suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7592810,,,,Engineering,Director+,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",6.5,1.0,2026-03-25,2026-03-27
MongoDB,"Director of Product Management, Developer Experience, Tools and Client Libraries location Dublin suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7658187,,,,Engineering,Director+,Warehouse/Processing,Developer Tools,"[""Developer Tools""]",PRODUCT_MANAGEMENT,"[""PRODUCT_MANAGEMENT"", ""PRODUCT"", ""MANAGEMENT"", ""ENGINEERING""]",4.5,1.0,2026-03-25,2026-03-27
MongoDB,"Director, Cybersecurity Incident Response location Austin; Boston; Chicago; New York City; Seattle; United States; Washington DC suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7605888,,,,Security,Director+,Warehouse/Processing,Data Observability,"[""Data Observability""]",SECURITY,"[""SECURITY""]",9.5,1.0,2026-03-25,2026-03-27
MongoDB,"Director, Cybersecurity Incident Response location Dublin; Ireland suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7631090,,,,Security,Director+,Warehouse/Processing,Data Observability,"[""Data Observability""]",SECURITY,"[""SECURITY""]",9.5,1.0,2026-03-25,2026-03-27
MongoDB,"Director, Identity & Security Product Management location Alberta; British Columbia; Manitoba; Nova Scotia; Ontario; Quebec; Toronto suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7566138,,,,Security,Director+,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",4.5,1.0,2026-03-25,2026-03-27
MongoDB,"Director, Identity & Security Product Management location New York City; Palo Alto; Seattle; United States suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7566136,,,,Security,Director+,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",4.5,1.0,2026-03-25,2026-03-27
MongoDB,Escalation Engineer location Alberta; British Columbia; Manitoba; Nova Scotia; Ontario; Quebec; Toronto suitcase Full-time chevron-right,https://www.mongodb.com/careers/job/?gh_jid=7209918,,,,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""ANALYTICS"", ""SQL""]",4.3,0.0,2026-03-25,2026-03-27
MongoDB,Escalation Engineer location New York City; United States suitcase Full-time chevron-right,https://www.mongodb.com/careers/job/?gh_jid=7209916,,,,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.3,0.0,2026-03-25,2026-03-27
MongoDB,"Escalation Manager, FedRAMP - 3rd Shift location United States suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7627673,,,,Design,Manager,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",MANAGEMENT,"[""MANAGEMENT""]",3.0,0.0,2026-03-25,2026-03-27
MongoDB,"Escalation Manager, FedRamp - 2nd Shift location United States suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7627665,,,,Design,Manager,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",MANAGEMENT,"[""MANAGEMENT""]",3.0,0.0,2026-03-25,2026-03-27
MongoDB,"Escalation Manager, FedRamp - Swing Shift location United States suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7627670,,,,Design,Manager,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",MANAGEMENT,"[""MANAGEMENT""]",3.0,0.0,2026-03-25,2026-03-27
MongoDB,Head of Customer Support Technology,https://www.mongodb.com/careers/job/?gh_jid=7706094,"New York City, Palo Alto",,,Operations,Director+,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",ANALYTICS,"[""ANALYTICS""]",6.5,1.0,2026-03-25,2026-03-27
MongoDB,IAM Security Engineer 3 location United States suitcase Full-time chevron-right,https://www.mongodb.com/careers/job/?gh_jid=7656724,,,,Security,Mid,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",2.3,0.0,2026-03-25,2026-03-27
MongoDB,IT Support Specialist 3 location Palo Alto suitcase Full-time chevron-right,https://www.mongodb.com/careers/job/?gh_jid=7604252,,,,Design,Mid,Warehouse/Processing,Product Management,"[""Product Management""]",,[],2.3,0.0,2026-03-25,2026-03-27
MongoDB,"Lead Engineer, C2C location Dublin suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7404533,,,,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",5.0,1.0,2026-03-25,2026-03-27
MongoDB,"Lead Engineer, Internal Engineering location Gurugram suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7541875,,,,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",5.0,1.0,2026-03-25,2026-03-27
MongoDB,"Lead Engineer, Observability location Dublin suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7613568,,,,Engineering,Senior,Warehouse/Processing,Data Observability,"[""Data Observability""]",OBSERVABILITY,"[""OBSERVABILITY""]",10.7,2.5,2026-03-25,2026-03-27
MongoDB,"Lead Software Engineer, Atlas Clusters location Dublin suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7597269,,,,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""MANAGEMENT"", ""SQL""]",5.0,1.0,2026-03-25,2026-03-27
MongoDB,"Lead Software Engineer, Server Ingress Security location Dublin suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7698054,,,,Security,Senior,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",3.0,1.0,2026-03-25,2026-03-27
MongoDB,"Lead, Engineering location Gurugram suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7590547,,,,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",5.0,1.0,2026-03-25,2026-03-27
MongoDB,"Lead, Engineering location Sydney suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7612606,,,,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",5.0,1.0,2026-03-25,2026-03-27
MongoDB,"Lead, Engineering- Search Query Platform & Availability location Toronto suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7523899,,,,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS"", ""ANALYTICS"", ""SQL"", ""MANAGEMENT""]",5.0,3.0,2026-03-25,2026-03-27
MongoDB,"Principal Research Scientist, Database Systems location New York City; Palo Alto suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=6819978,,,,Engineering,Principal/Staff,Warehouse/Processing,Database / Storage,"[""Database / Storage""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",4.0,1.0,2026-03-25,2026-03-27
MongoDB,"Product Manager 3, Internal AI location Palo Alto; San Francisco suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7276451,,,,AI/ML & Vector,Manager,Warehouse/Processing,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI""]",3.1,2.0,2026-03-25,2026-03-27
MongoDB,Product Manager location Dublin; Ireland suitcase Full-time chevron-right,https://www.mongodb.com/careers/job/?gh_jid=7113803,,,,Design,Manager,Warehouse/Processing,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""MANAGEMENT""]",3.0,0.0,2026-03-25,2026-03-27
MongoDB,Product Manager location San Francisco suitcase Full-time chevron-right,https://www.mongodb.com/careers/job/?gh_jid=7687204,,,,Design,Manager,Warehouse/Processing,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""MANAGEMENT""]",3.0,0.0,2026-03-25,2026-03-27
MongoDB,Product Updates,https://www.mongodb.com/products/updates/,,2026-01-22,64,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",PRODUCT,"[""PRODUCT""]",4.3,0.0,2026-03-25,2026-03-27
MongoDB,"SDET Engineer, Query location Dublin; Ireland suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7571255,,,,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.3,0.0,2026-03-25,2026-03-27
MongoDB,"SRE Team Lead, Fleet Management location Austin; Boston; Chicago; Denver; Miami; New York City; San Francisco; Seattle suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7650199,,,,Engineering,Senior,Warehouse/Processing,Cloud Infrastructure,"[""Cloud Infrastructure""]",SRE,"[""SRE"", ""MANAGEMENT"", ""DEVOPS""]",3.0,1.0,2026-03-25,2026-03-27
MongoDB,"Security Software Engineer, Infrastructure Security (Staff or Senior)",https://www.mongodb.com/careers/job/?gh_jid=7727898,"Alberta, British Columbia, Calgary, Edmonton, Manitoba, Montreal, Nova Scotia, Ontario, Quebec, Toronto, Vancouver",,,Security,Principal/Staff,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",6.0,1.0,2026-03-26,2026-03-27
MongoDB,"Security Software Engineer, Infrastructure Security (Staff or Senior)",https://www.mongodb.com/careers/job/?gh_jid=7727896,"Austin, San Francisco, Seattle, United States",,,Security,Principal/Staff,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",6.0,1.0,2026-03-26,2026-03-27
MongoDB,"Security Software Engineer, Infrastructure Security (Staff or Senior)",https://www.mongodb.com/careers/job/?gh_jid=7727899,"Dublin, Ireland",,,Security,Principal/Staff,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",4.0,1.0,2026-03-26,2026-03-27
MongoDB,Senior Application Security Engineer location Atlanta; Austin; Baltimore; Boston; Charlotte; Chicago; Cincinnati; Cleveland; Columbus; Conshohocken; Dallas; Detroit; Grand Rapids; Hartford; Houston; Indianapolis; Jacksonville; Kansas City; ,https://www.mongodb.com/careers/job/?gh_jid=7491537,,,,Security,Senior,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",3.0,1.0,2026-03-25,2026-03-27
MongoDB,"Senior Business Analyst, Technical Services location New York City suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=6841436,,,,Design,Senior,Warehouse/Processing,Product Management,"[""Product Management""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",3.0,1.0,2026-03-25,2026-03-27
MongoDB,Senior Cloud Security Engineer location New York City; United States suitcase Full-time chevron-right,https://www.mongodb.com/careers/job/?gh_jid=7656727,,,,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",SECURITY,"[""SECURITY"", ""ENGINEERING"", ""DEVOPS""]",0.7,1.0,2026-03-25,2026-03-27
MongoDB,Senior Curriculum Engineer location Dublin suitcase Full-time chevron-right,https://www.mongodb.com/careers/job/?gh_jid=7657115,,,,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",5.0,1.0,2026-03-25,2026-03-27
MongoDB,"Senior Data Product Manager, Internal GTM Data location Austin; Boston; Chicago; New York City; United States suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7187739,,,,Design,Senior,Warehouse/Processing,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""MANAGEMENT"", ""ANALYTICS""]",3.0,1.0,2026-03-25,2026-03-27
MongoDB,"Senior Director, Data Product Management location Austin; New York City; Palo Alto; San Francisco suitcase Full-time chevron-right",https://www.mongodb.com/careers/job/?gh_jid=7705477,,,,Design,Director+,Warehouse/Processing,Product Management,"[""Product Management""]",PRODUCT_MANAGEMENT,"[""PRODUCT_MANAGEMENT"", ""PRODUCT"", ""MANAGEMENT""]",4.5,1.0,2026-03-25,2026-03-27
MongoDB,"Senior Director, Engineering",https://www.mongodb.com/careers/job/?gh_jid=7746488,Gurugram,,,Engineering,Director+,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",6.5,1.0,2026-03-26,2026-03-27
